method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
cosine_jepa,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
cosine_jepa,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
cosine_jepa,0.0,none,none,nll,clean,latent_mse,6,0.05345655547482189,0.0009970681503222428,0.00040705136784502166,0.027129893054663175,97.03931514626301,46.41186266395277,8.770030732146054e-08,0.0,0.03125
cosine_jepa,0.0,none,none,nll,clean,decision_kl,6,3.205315407443638,0.19758910057246035,0.08066541252299925,1.647058173726034,94.60851222956254,21.096414341512844,4.434676324997641e-06,0.0,0.03125
cosine_jepa,0.0,none,none,nll,clean,action_mse,6,0.008853743595146827,0.0004324386254994597,0.00017654232959069712,0.004408191715057003,100.84751679254806,25.308892386221345,1.7976330871508206e-06,0.0,0.03125
cosine_jepa,0.0,none,none,nll,clean,nll,6,,,,,,,,,
cosine_jepa,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
cosine_jepa,0.0,none,none,nll,desaturation,latent_mse,6,0.13246840147449915,0.002581489021966648,0.0010538884800691138,0.12343264818891042,7.320391661499269,13.567133497067523,3.898614814836006e-05,0.0,0.03125
cosine_jepa,0.0,none,none,nll,desaturation,decision_kl,6,4.4634574515448895,0.13959897595001033,0.05699104328209765,6.957377507300351,-35.84569118376285,-8.921617560165124,0.0002946682379726876,0.0,0.03125
cosine_jepa,0.0,none,none,nll,desaturation,action_mse,6,0.02306015542528821,0.0007836790272183124,0.00031993562313425923,0.03659972703136765,-36.993640948402174,-19.788124516393143,6.087937795233937e-06,0.0,0.03125
cosine_jepa,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
cosine_jepa,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,blur,latent_mse,6,0.1736480899719658,0.008329667725132219,0.0034005726089172436,0.283264537658031,-38.69755409284548,-23.98639228602905,2.3465265457314663e-06,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,blur,decision_kl,6,13.06245176210839,2.2316362209586527,0.9110616721436057,12.36022743667487,5.68132203902577,0.8310087401355133,0.44382781754097234,7.0,0.5625
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,blur,action_mse,6,0.07098981664005834,0.006430076152896885,0.002625067596972607,0.09892488003059317,-28.238662894406072,-9.602127245068235,0.00020762445953330787,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,blur,nll,6,5.425646606850717,1.1697350581418657,0.4775423377820641,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,blur,uncertainty,6,0.2306742583805761,0.04068034271810764,0.016607680370151503,,,,,,
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,brightness,latent_mse,6,0.07259883137914765,0.00038838971388076223,0.00015855943672557008,0.12534608502761713,-42.081293274415266,-70.35494243385025,1.0987305372431605e-08,0.0,0.03125
de_bjepa,0.01,strong_bc,empirical_task_gaussian,nll,brightness,decision_kl,6,14.900287867140696,4.323384365181289,1.7650142761034548,14.800069838279514,0.6771456483399405,0.09057209290558056,0.9313490512145656,9.0,0.84375
